error,response,target,subject
0.017453293,-0.191986218,-0.20943951,14
-0.157079633,-1.710422667,-1.553343034,14
-0.052359878,-1.640609497,-1.588249619,14
-0.174532925,2.042035225,2.21656815,14
0.226892803,1.448623279,1.221730476,14
-0.20943951,0.20943951,0.41887902,14
0.034906585,-0.261799388,-0.296705973,14
0.104719755,1.500983157,1.396263402,14
-0.104719755,1.535889742,1.640609497,14
0.06981317,-1.151917306,-1.221730476,14
-0.06981317,-2.513274123,-2.443460953,14
-0.157079633,-0.20943951,-0.052359878,14
-0.104719755,-0.733038286,-0.628318531,14
0.087266463,-0.733038286,-0.820304748,14
0.017453293,0.907571211,0.890117919,14
-0.244346095,0.610865238,0.855211333,14
-0.052359878,0.017453293,0.06981317,14
-0.052359878,1.239183769,1.291543646,14
0.13962634,-0.907571211,-1.047197551,14
-0.052359878,0.750491578,0.802851456,14
0.13962634,-2.617993878,-2.757620218,14
0.087266463,-1.256637061,-1.343903524,14
-0.017453293,1.099557429,1.117010721,14
-0.06981317,-2.49582083,-2.42600766,14
0,0.383972435,0.383972435,14
0.017453293,2.949606436,2.932153143,14
0.104719755,0.052359878,-0.052359878,14
0,0.925024504,0.925024504,14
-0.034906585,-1.047197551,-1.012290966,14
-0.06981317,-2.164208272,-2.094395102,14
0.244346095,1.658062789,1.413716694,14
0.20943951,-1.204277184,-1.413716694,14
0.052359878,-1.047197551,-1.099557429,14
0.034906585,2.914699851,2.879793266,14
0.104719755,-1.466076572,-1.570796327,14
0.06981317,0.331612558,0.261799388,14
-0.296705973,0.820304748,1.117010721,15
-0.017453293,3.071779484,3.089232776,15
0,-0.820304748,-0.820304748,15
0.052359878,-0.087266463,-0.13962634,15
-0.017453293,0.20943951,0.226892803,15
-0.017453293,0.925024504,0.942477796,15
0.226892803,-0.925024504,-1.151917306,15
-0.034906585,-1.326450232,-1.291543646,15
-0.122173048,1.623156204,1.745329252,15
-0.13962634,2.268928028,2.408554368,15
0.034906585,-2.234021443,-2.268928028,15
-0.034906585,-0.610865238,-0.575958653,15
0.34906585,0.994837674,0.645771823,15
0.06981317,0.401425728,0.331612558,15
-0.157079633,0.523598776,0.680678408,15
-0.052359878,2.408554368,2.460914245,15
-0.104719755,1.448623279,1.553343034,15
-0.06981317,-3.106686069,-3.036872898,15
-0.191986218,0.191986218,0.383972435,15
-0.104719755,-1.8675023,-1.762782545,15
-0.034906585,1.378810109,1.413716694,15
0.104719755,-1.099557429,-1.204277184,15
-0.13962634,1.553343034,1.692969374,15
0,-0.575958653,-0.575958653,15
0.20943951,-2.181661565,-2.391101075,15
0,1.308996939,1.308996939,15
0.20943951,0.366519143,0.157079633,15
-0.06981317,0.610865238,0.680678408,15
-0.383972435,1.832595715,2.21656815,15
-0.017453293,1.343903524,1.361356817,15
-0.104719755,-1.012290966,-0.907571211,15
0.104719755,-2.932153143,-3.036872898,15
0.034906585,2.862339973,2.827433388,15
-0.087266463,0.610865238,0.698131701,15
0.122173048,-0.593411946,-0.715584993,15
-0.034906585,-2.844886681,-2.809980096,15
0.174532925,-0.366519143,-0.541052068,15
0.017453293,-0.488692191,-0.506145483,15
0.20943951,2.111848395,1.902408885,15
-0.104719755,-2.35619449,-2.251474735,15
-0.13962634,1.518436449,1.658062789,15
0.244346095,-1.099557429,-1.343903524,15
0.296705973,1.396263402,1.099557429,15
0.174532925,-2.617993878,-2.792526803,15
0.331612558,0.226892803,-0.104719755,15
0.052359878,-1.815142422,-1.8675023,15
0.104719755,-2.49582083,-2.600540585,15
0.191986218,-0.366519143,-0.558505361,15
0.122173048,0.593411946,0.471238898,15
-0.20943951,2.617993878,2.827433388,15
0,-1.239183769,-1.239183769,16
-0.034906585,0.942477796,0.977384381,16
0.20943951,1.518436449,1.308996939,16
-0.034906585,2.373647783,2.408554368,16
-0.104719755,0.27925268,0.383972435,16
0,2.652900463,2.652900463,16
-0.052359878,0.506145483,0.558505361,16
0.052359878,-3.124139361,3.106686069,16
0.034906585,-1.099557429,-1.134464014,16
0.104719755,1.082104136,0.977384381,16
0.087266463,-0.680678408,-0.767944871,16
-0.06981317,1.972222055,2.042035225,16
-0.122173048,0.261799388,0.383972435,16
0.20943951,1.518436449,1.308996939,16
0.017453293,2.199114858,2.181661565,16
-0.034906585,2.513274123,2.548180708,16
0.122173048,-0.802851456,-0.925024504,16
0.052359878,-2.548180708,-2.600540585,16
-0.052359878,2.652900463,2.705260341,16
0.017453293,-0.767944871,-0.785398163,16
-0.401425728,1.396263402,1.79768913,16
0,-1.989675347,-1.989675347,16
0.13962634,2.391101075,2.251474735,16
-0.20943951,0.575958653,0.785398163,16
0,-2.14675498,-2.14675498,16
-0.017453293,0.261799388,0.27925268,16
-0.052359878,-2.321287905,-2.268928028,16
-0.20943951,1.169370599,1.378810109,16
-0.157079633,1.79768913,1.954768762,16
0.017453293,-3.124139361,-3.141592654,16
-0.06981317,-1.186823891,-1.117010721,16
-0.27925268,1.553343034,1.832595715,16
0.017453293,-1.204277184,-1.221730476,16
0.157079633,1.500983157,1.343903524,16
0,-2.687807048,-2.687807048,16
-0.13962634,1.570796327,1.710422667,16
0.06981317,-1.710422667,-1.780235837,16
0.104719755,1.466076572,1.361356817,16
0.017453293,2.809980096,2.792526803,16
-0.017453293,2.391101075,2.408554368,16
-0.052359878,-0.523598776,-0.471238898,16
0.087266463,0.541052068,0.453785606,16
-0.034906585,2.024581932,2.059488517,16
0.052359878,-2.949606436,-3.001966313,16
0.052359878,2.042035225,1.989675347,16
0.06981317,-1.780235837,-1.850049007,16
-0.034906585,-0.785398163,-0.750491578,16
0,2.670353756,2.670353756,16
-0.174532925,0.785398163,0.959931089,16
0.174532925,0.715584993,0.541052068,16
-0.13962634,1.204277184,1.343903524,18
0.034906585,2.338741198,2.303834613,18
-0.034906585,1.972222055,2.00712864,18
0.034906585,2.234021443,2.199114858,18
-0.017453293,0.890117919,0.907571211,18
0.157079633,-1.274090354,-1.431169987,18
0.017453293,-1.762782545,-1.780235837,18
0.017453293,-2.617993878,-2.635447171,18
-0.017453293,2.687807048,2.705260341,18
0.122173048,-0.663225116,-0.785398163,18
0.017453293,2.129301687,2.111848395,18
0,1.221730476,1.221730476,18
-0.122173048,-2.914699851,-2.792526803,18
-0.087266463,-0.925024504,-0.837758041,18
0.017453293,1.221730476,1.204277184,18
0.034906585,-2.181661565,-2.21656815,18
-0.104719755,0.122173048,0.226892803,18
0.06981317,1.047197551,0.977384381,18
0.122173048,-1.623156204,-1.745329252,18
0.104719755,-0.314159265,-0.41887902,18
0.017453293,1.308996939,1.291543646,18
-0.087266463,1.378810109,1.466076572,18
-0.017453293,1.884955592,1.902408885,18
-0.034906585,1.8675023,1.902408885,18
-0.017453293,1.815142422,1.832595715,18
0.017453293,1.553343034,1.535889742,18
-0.052359878,-1.640609497,-1.588249619,18
0.034906585,-1.151917306,-1.186823891,18
-0.06981317,2.792526803,2.862339973,18
-0.13962634,0.261799388,0.401425728,18
0.122173048,2.303834613,2.181661565,18
0.052359878,1.029744259,0.977384381,18
-0.052359878,1.745329252,1.79768913,18
0.052359878,-1.082104136,-1.134464014,18
-0.034906585,2.181661565,2.21656815,18
0.06981317,0.226892803,0.157079633,18
0.244346095,0.13962634,-0.104719755,18
-0.017453293,0.907571211,0.925024504,18
0,2.338741198,2.338741198,18
0.034906585,-2.35619449,-2.391101075,18
-0.034906585,2.07694181,2.111848395,18
-0.06981317,-1.274090354,-1.204277184,18
-0.226892803,-1.378810109,-1.151917306,18
-0.034906585,-0.907571211,-0.872664626,18
-0.017453293,-0.34906585,-0.331612558,18
-0.052359878,-2.199114858,-2.14675498,18
0.034906585,-0.401425728,-0.436332313,18
0.087266463,0.20943951,0.122173048,18
-0.034906585,-2.862339973,-2.827433388,18
0,-1.93731547,-1.93731547,18
0.052359878,0.645771823,0.593411946,19
0.157079633,0.383972435,0.226892803,19
-0.122173048,2.600540585,2.722713633,19
0.122173048,-1.972222055,-2.094395102,19
-0.191986218,-2.338741198,-2.14675498,19
0.27925268,0.628318531,0.34906585,19
0.017453293,1.413716694,1.396263402,19
-0.034906585,0.837758041,0.872664626,19
0.13962634,0.191986218,0.052359878,19
0.017453293,-2.775073511,-2.792526803,19
0,3.019419606,3.019419606,19
-0.157079633,-0.907571211,-0.750491578,19
-0.104719755,-2.967059728,-2.862339973,19
-0.104719755,-2.984513021,-2.879793266,19
-0.20943951,2.530727415,2.740166926,19
0.087266463,1.605702912,1.518436449,19
0.122173048,1.710422667,1.588249619,19
0.13962634,-1.727875959,-1.8675023,19
0.034906585,1.762782545,1.727875959,19
0,-1.047197551,-1.047197551,19
-0.122173048,-0.907571211,-0.785398163,19
-0.034906585,0.977384381,1.012290966,19
-0.122173048,-0.645771823,-0.523598776,19
0.104719755,-0.663225116,-0.767944871,19
-0.104719755,2.321287905,2.42600766,19
-0.087266463,-2.583087293,-2.49582083,19
0.244346095,-2.321287905,-2.565634,19
0.017453293,2.600540585,2.583087293,19
-0.017453293,-0.27925268,-0.261799388,19
-0.20943951,-2.565634,-2.35619449,19
0.13962634,2.00712864,1.8675023,19
-0.087266463,-1.762782545,-1.675516082,19
-0.017453293,-1.518436449,-1.500983157,19
0.017453293,2.321287905,2.303834613,19
-0.27925268,0.750491578,1.029744259,19
-0.087266463,-2.967059728,-2.879793266,19
0,3.089232776,3.089232776,19
0.104719755,-0.890117919,-0.994837674,19
-0.052359878,-2.199114858,-2.14675498,19
-0.052359878,-3.141592654,-3.089232776,19
0.226892803,1.692969374,1.466076572,19
-0.052359878,-0.226892803,-0.174532925,19
-0.27925268,-2.460914245,-2.181661565,19
-0.122173048,0.488692191,0.610865238,19
0.017453293,-0.593411946,-0.610865238,19
0.034906585,0.034906585,0,19
0.06981317,-0.733038286,-0.802851456,19
0.13962634,0.261799388,0.122173048,19
-0.017453293,-0.226892803,-0.20943951,19
-0.13962634,2.111848395,2.251474735,19
-0.087266463,2.652900463,2.740166926,20
0,-0.314159265,-0.314159265,20
0,0.436332313,0.436332313,20
0.034906585,-1.396263402,-1.431169987,20
0.034906585,-2.548180708,-2.583087293,20
-0.017453293,-1.93731547,-1.919862177,20
0,-2.094395102,-2.094395102,20
-0.034906585,-1.640609497,-1.605702912,20
0,-0.104719755,-0.104719755,20
0.06981317,2.373647783,2.303834613,20
-0.087266463,1.675516082,1.762782545,20
-0.034906585,2.617993878,2.652900463,20
-0.017453293,0.087266463,0.104719755,20
-0.017453293,0.366519143,0.383972435,20
0.052359878,-0.366519143,-0.41887902,20
0,0.034906585,0.034906585,20
0.122173048,-1.256637061,-1.378810109,20
0.034906585,-1.8675023,-1.902408885,20
-0.104719755,-1.343903524,-1.239183769,20
-0.104719755,0.628318531,0.733038286,20
-0.052359878,1.605702912,1.658062789,20
-0.052359878,1.902408885,1.954768762,20
0,-0.087266463,-0.087266463,20
0.017453293,2.670353756,2.652900463,20
0.052359878,2.635447171,2.583087293,20
-0.13962634,0.977384381,1.117010721,20
-0.052359878,1.954768762,2.00712864,20
0,-2.775073511,-2.775073511,20
0.087266463,-0.157079633,-0.244346095,20
0.06981317,1.274090354,1.204277184,20
0.087266463,-0.244346095,-0.331612558,20
0,2.879793266,2.879793266,20
0.06981317,1.815142422,1.745329252,20
-0.017453293,-2.35619449,-2.338741198,20
0,-2.705260341,-2.705260341,20
-0.034906585,0.471238898,0.506145483,20
0.052359878,2.024581932,1.972222055,20
0.13962634,1.343903524,1.204277184,20
0.052359878,1.186823891,1.134464014,20
-0.122173048,-1.099557429,-0.977384381,20
-0.052359878,1.204277184,1.256637061,20
0.104719755,-0.034906585,-0.13962634,20
-0.122173048,2.705260341,2.827433388,20
0.052359878,2.740166926,2.687807048,20
-0.06981317,2.478367538,2.548180708,20
0,2.391101075,2.391101075,20
0.034906585,0.453785606,0.41887902,20
0.104719755,2.338741198,2.234021443,20
0.052359878,-2.548180708,-2.600540585,20
0.122173048,0.488692191,0.366519143,20
0.06981317,-0.104719755,-0.174532925,21
-0.052359878,-1.029744259,-0.977384381,21
0.034906585,2.111848395,2.07694181,21
-0.06981317,2.949606436,3.019419606,21
-0.017453293,2.687807048,2.705260341,21
0.017453293,-0.122173048,-0.13962634,21
0.122173048,-1.134464014,-1.256637061,21
-0.052359878,2.00712864,2.059488517,21
0,1.815142422,1.815142422,21
0.052359878,-0.959931089,-1.012290966,21
0.244346095,1.466076572,1.221730476,21
-0.052359878,-1.780235837,-1.727875959,21
-0.017453293,-2.268928028,-2.251474735,21
0.122173048,-2.617993878,-2.740166926,21
0.157079633,0.925024504,0.767944871,21
0,-2.42600766,-2.42600766,21
-0.034906585,2.14675498,2.181661565,21
0.017453293,0.785398163,0.767944871,21
0,2.740166926,2.740166926,21
-0.034906585,0.34906585,0.383972435,21
-0.052359878,1.79768913,1.850049007,21
0.06981317,-0.296705973,-0.366519143,21
-0.034906585,-2.234021443,-2.199114858,21
-0.017453293,-1.151917306,-1.134464014,21
0.06981317,1.640609497,1.570796327,21
0.157079633,0.733038286,0.575958653,21
-0.06981317,2.408554368,2.478367538,21
-0.087266463,0.907571211,0.994837674,21
0.017453293,-1.169370599,-1.186823891,21
0,-0.314159265,-0.314159265,21
-0.06981317,1.343903524,1.413716694,21
-0.017453293,2.338741198,2.35619449,21
-0.034906585,-1.93731547,-1.902408885,21
0.06981317,0.436332313,0.366519143,21
-0.017453293,2.059488517,2.07694181,21
-0.06981317,1.064650844,1.134464014,21
0.034906585,1.780235837,1.745329252,21
-0.034906585,-0.436332313,-0.401425728,21
-0.122173048,1.064650844,1.186823891,21
-0.06981317,2.00712864,2.07694181,21
0.017453293,2.879793266,2.862339973,21
-0.122173048,-2.513274123,-2.391101075,21
-0.052359878,-0.994837674,-0.942477796,21
-0.06981317,-2.268928028,-2.199114858,21
-0.052359878,-1.064650844,-1.012290966,21
0.087266463,-1.570796327,-1.658062789,21
0.191986218,2.07694181,1.884955592,21
0.104719755,-2.652900463,-2.757620218,21
-0.052359878,0.104719755,0.157079633,21
-0.052359878,3.071779484,3.124139361,21
0.06981317,-2.513274123,-2.583087293,22
0.034906585,-2.321287905,-2.35619449,22
0.087266463,-1.221730476,-1.308996939,22
0.174532925,1.378810109,1.204277184,22
-0.034906585,0.907571211,0.942477796,22
-0.017453293,-0.41887902,-0.401425728,22
-0.122173048,1.291543646,1.413716694,22
0.174532925,-0.733038286,-0.907571211,22
0.174532925,1.989675347,1.815142422,22
0.06981317,1.79768913,1.727875959,22
0.017453293,1.762782545,1.745329252,22
-0.244346095,-2.984513021,-2.740166926,22
0.017453293,-1.8675023,-1.884955592,22
-0.034906585,-1.413716694,-1.378810109,22
0.06981317,-2.443460953,-2.513274123,22
0.06981317,-0.925024504,-0.994837674,22
0.087266463,1.710422667,1.623156204,22
-0.017453293,-0.785398163,-0.767944871,22
0.017453293,-0.41887902,-0.436332313,22
0.034906585,-0.977384381,-1.012290966,22
-0.191986218,1.099557429,1.291543646,22
0.087266463,-1.308996939,-1.396263402,22
-0.104719755,-0.27925268,-0.174532925,22
0,1.308996939,1.308996939,22
-0.017453293,-2.757620218,-2.740166926,22
0.104719755,-1.500983157,-1.605702912,22
-0.104719755,-1.605702912,-1.500983157,22
0.104719755,-0.959931089,-1.064650844,22
0.104719755,0.191986218,0.087266463,22
0.034906585,1.308996939,1.274090354,22
0,-0.680678408,-0.680678408,22
-0.034906585,-0.733038286,-0.698131701,22
-0.017453293,2.687807048,2.705260341,22
0.017453293,-2.094395102,-2.111848395,22
0,2.408554368,2.408554368,22
0,3.036872898,3.036872898,22
0.052359878,-0.593411946,-0.645771823,22
-0.034906585,2.059488517,2.094395102,22
-0.034906585,-1.675516082,-1.640609497,22
0.104719755,1.029744259,0.925024504,22
0.052359878,-0.802851456,-0.855211333,22
0.017453293,-2.268928028,-2.28638132,22
0.20943951,1.012290966,0.802851456,22
-0.06981317,0.977384381,1.047197551,22
0.017453293,2.984513021,2.967059728,22
0.087266463,-0.907571211,-0.994837674,22
-0.017453293,2.600540585,2.617993878,22
0.034906585,-1.93731547,-1.972222055,22
-0.017453293,-1.308996939,-1.291543646,22
0.052359878,-2.181661565,-2.234021443,22
0,2.21656815,2.21656815,23
-0.034906585,1.186823891,1.221730476,23
0.052359878,0.27925268,0.226892803,23
0.20943951,-0.715584993,-0.925024504,23
0.017453293,-1.658062789,-1.675516082,23
-0.034906585,2.583087293,2.617993878,23
0.052359878,-0.331612558,-0.383972435,23
0.226892803,2.21656815,1.989675347,23
0.34906585,1.710422667,1.361356817,23
0.034906585,-0.174532925,-0.20943951,23
-0.226892803,1.099557429,1.326450232,23
-0.052359878,-2.07694181,-2.024581932,23
0,3.001966313,3.001966313,23
-0.06981317,-2.600540585,-2.530727415,23
0.244346095,-2.478367538,-2.722713633,23
0.13962634,2.21656815,2.07694181,23
0.27925268,1.972222055,1.692969374,23
0.034906585,-3.036872898,-3.071779484,23
0.06981317,-2.00712864,-2.07694181,23
-0.261799388,-2.792526803,-2.530727415,23
0.034906585,-3.089232776,-3.124139361,23
-0.052359878,2.705260341,2.757620218,23
0.034906585,-2.199114858,-2.234021443,23
-0.017453293,2.391101075,2.408554368,23
0,1.675516082,1.675516082,23
-0.06981317,1.274090354,1.343903524,23
-0.017453293,2.42600766,2.443460953,23
0.261799388,1.8675023,1.605702912,23
-0.122173048,-0.977384381,-0.855211333,23
0.034906585,1.012290966,0.977384381,23
0.261799388,0.296705973,0.034906585,23
0.104719755,-0.698131701,-0.802851456,23
-0.104719755,-2.967059728,-2.862339973,23
0.191986218,0.383972435,0.191986218,23
-0.122173048,-2.862339973,-2.740166926,23
-0.06981317,-1.099557429,-1.029744259,23
0.06981317,-0.820304748,-0.890117919,23
0.052359878,1.448623279,1.396263402,23
-0.06981317,-0.296705973,-0.226892803,23
0.13962634,-0.855211333,-0.994837674,23
-0.104719755,-0.733038286,-0.628318531,23
0.244346095,-0.383972435,-0.628318531,23
-0.104719755,0.942477796,1.047197551,23
-0.034906585,1.151917306,1.186823891,23
0,-2.705260341,-2.705260341,23
0.017453293,1.972222055,1.954768762,23
-0.017453293,2.14675498,2.164208272,23
0.034906585,3.019419606,2.984513021,24
-0.052359878,-1.605702912,-1.553343034,24
-0.06981317,2.00712864,2.07694181,24
-0.261799388,0.506145483,0.767944871,24
0.087266463,-2.111848395,-2.199114858,24
-0.13962634,-1.291543646,-1.151917306,24
0.017453293,-0.645771823,-0.663225116,24
-0.017453293,-0.34906585,-0.331612558,24
-0.122173048,-1.902408885,-1.780235837,24
0.244346095,1.658062789,1.413716694,24
-0.052359878,-0.541052068,-0.488692191,24
-0.13962634,-2.897246558,-2.757620218,24
-0.157079633,-2.49582083,-2.338741198,24
-0.034906585,-0.541052068,-0.506145483,24
-0.191986218,0.13962634,0.331612558,24
0.017453293,0.034906585,0.017453293,24
-0.06981317,-2.00712864,-1.93731547,24
0,-0.471238898,-0.471238898,24
0.13962634,2.21656815,2.07694181,24
0.034906585,2.897246558,2.862339973,24
0.122173048,-0.680678408,-0.802851456,24
0.052359878,-2.338741198,-2.391101075,24
-0.034906585,1.378810109,1.413716694,24
0.06981317,-1.308996939,-1.378810109,24
0.034906585,-0.383972435,-0.41887902,24
0,1.047197551,1.047197551,24
-0.06981317,-2.583087293,-2.513274123,24
-0.017453293,-0.593411946,-0.575958653,24
-0.087266463,-2.373647783,-2.28638132,24
-0.087266463,2.600540585,2.687807048,24
0.06981317,0.017453293,-0.052359878,24
-0.087266463,-0.663225116,-0.575958653,24
-0.052359878,2.844886681,2.897246558,24
-0.052359878,-0.488692191,-0.436332313,24
-0.191986218,-3.036872898,-2.844886681,24
-0.122173048,-0.785398163,-0.663225116,24
0,3.001966313,3.001966313,24
0.104719755,-2.373647783,-2.478367538,24
-0.06981317,-1.274090354,-1.204277184,24
-0.052359878,2.548180708,2.600540585,24
-0.087266463,2.513274123,2.600540585,24
-0.122173048,-2.513274123,-2.391101075,24
0.13962634,-0.907571211,-1.047197551,24
0.052359878,1.151917306,1.099557429,24
0.06981317,-0.506145483,-0.575958653,24
0.157079633,2.897246558,2.740166926,24
0,-0.366519143,-0.366519143,24
0.06981317,1.972222055,1.902408885,24
-0.087266463,-0.628318531,-0.541052068,24
-0.052359878,0.34906585,0.401425728,24
0.104719755,0.575958653,0.471238898,25
0.06981317,-1.815142422,-1.884955592,25
0.052359878,-3.141592654,3.089232776,25
0,-1.553343034,-1.553343034,25
-0.104719755,0.506145483,0.610865238,25
0.017453293,-0.575958653,-0.593411946,25
0.034906585,-1.902408885,-1.93731547,25
0.191986218,-2.530727415,-2.722713633,25
-0.06981317,1.79768913,1.8675023,25
0.034906585,2.670353756,2.635447171,25
-0.104719755,-3.054326191,-2.949606436,25
-0.052359878,1.815142422,1.8675023,25
-0.034906585,0.296705973,0.331612558,25
-0.191986218,1.169370599,1.361356817,25
0,-2.28638132,-2.28638132,25
0.017453293,1.535889742,1.518436449,25
0.034906585,-0.698131701,-0.733038286,25
-0.017453293,3.089232776,3.106686069,25
0.06981317,0.034906585,-0.034906585,25
0.174532925,-0.715584993,-0.890117919,25
0.122173048,-2.583087293,-2.705260341,25
0.017453293,2.914699851,2.897246558,25
0.034906585,1.431169987,1.396263402,25
-0.034906585,-1.954768762,-1.919862177,25
0.034906585,2.478367538,2.443460953,25
0,-2.111848395,-2.111848395,25
0.017453293,1.710422667,1.692969374,25
-0.174532925,0.837758041,1.012290966,25
-0.06981317,-3.036872898,-2.967059728,25
-0.034906585,2.914699851,2.949606436,25
0.13962634,1.780235837,1.640609497,25
0.06981317,0.366519143,0.296705973,25
-0.122173048,2.28638132,2.408554368,25
0,-1.640609497,-1.640609497,25
-0.034906585,2.914699851,2.949606436,25
0.122173048,-1.658062789,-1.780235837,25
0.06981317,0.34906585,0.27925268,25
0,-0.052359878,-0.052359878,25
0.06981317,0.261799388,0.191986218,25
-0.06981317,0.767944871,0.837758041,25
-0.017453293,0.157079633,0.174532925,25
0.034906585,-1.500983157,-1.535889742,25
-0.06981317,-0.575958653,-0.506145483,25
-0.034906585,0.157079633,0.191986218,25
0,0.593411946,0.593411946,25
-0.017453293,2.705260341,2.722713633,25
0.104719755,-2.303834613,-2.408554368,25
-0.017453293,-2.879793266,-2.862339973,25
0,-2.129301687,-2.129301687,25
0.034906585,-0.698131701,-0.733038286,25
-0.017453293,-1.762782545,-1.745329252,26
-0.13962634,-0.628318531,-0.488692191,26
0.017453293,-3.071779484,-3.089232776,26
0.104719755,1.431169987,1.326450232,26
0.13962634,1.710422667,1.570796327,26
-0.017453293,-1.134464014,-1.117010721,26
-0.104719755,1.675516082,1.780235837,26
-0.034906585,3.054326191,3.089232776,26
-0.017453293,-2.199114858,-2.181661565,26
0.104719755,1.117010721,1.012290966,26
-0.191986218,2.35619449,2.548180708,26
-0.104719755,-2.373647783,-2.268928028,26
0.087266463,-0.575958653,-0.663225116,26
0.13962634,1.099557429,0.959931089,26
-0.087266463,2.757620218,2.844886681,26
-0.034906585,1.954768762,1.989675347,26
0.06981317,2.460914245,2.391101075,26
-0.017453293,2.530727415,2.548180708,26
-0.087266463,-0.174532925,-0.087266463,26
-0.017453293,0.436332313,0.453785606,26
0.087266463,-0.593411946,-0.680678408,26
0.06981317,0.593411946,0.523598776,26
0.034906585,2.059488517,2.024581932,26
0.13962634,-0.034906585,-0.174532925,26
0.017453293,-2.094395102,-2.111848395,26
0.034906585,3.036872898,3.001966313,26
-0.104719755,2.059488517,2.164208272,26
-0.087266463,2.757620218,2.844886681,26
0.034906585,1.815142422,1.780235837,26
0.13962634,-1.710422667,-1.850049007,26
0.122173048,-0.191986218,-0.314159265,26
0.261799388,-1.117010721,-1.378810109,26
0.122173048,-0.41887902,-0.541052068,26
0.226892803,0.628318531,0.401425728,26
-0.20943951,-2.635447171,-2.42600766,26
-0.087266463,1.204277184,1.291543646,26
-0.017453293,-0.34906585,-0.331612558,26
-0.122173048,-0.645771823,-0.523598776,26
-0.296705973,-0.383972435,-0.087266463,26
0.052359878,-1.047197551,-1.099557429,26
-0.157079633,-2.967059728,-2.809980096,26
0.087266463,2.28638132,2.199114858,26
0.20943951,-1.431169987,-1.640609497,26
0.052359878,-0.680678408,-0.733038286,26
0,-2.111848395,-2.111848395,26
0.06981317,-2.07694181,-2.14675498,26
-0.27925268,1.710422667,1.989675347,26
-0.104719755,1.884955592,1.989675347,26
0.104719755,-1.850049007,-1.954768762,26
0.034906585,0.558505361,0.523598776,26
0.017453293,-2.35619449,-2.373647783,27
-0.34906585,0,0.34906585,27
-0.017453293,1.169370599,1.186823891,27
0.017453293,-0.27925268,-0.296705973,27
0.034906585,-1.361356817,-1.396263402,27
-0.174532925,0.13962634,0.314159265,27
-0.017453293,-2.652900463,-2.635447171,27
-0.244346095,-2.391101075,-2.14675498,27
-0.104719755,0.680678408,0.785398163,27
0,-0.331612558,-0.331612558,27
-0.122173048,-0.34906585,-0.226892803,27
0.087266463,-0.837758041,-0.925024504,27
0.087266463,-0.383972435,-0.471238898,27
-0.034906585,3.089232776,3.124139361,27
0.034906585,1.029744259,0.994837674,27
0.244346095,-1.151917306,-1.396263402,27
0.20943951,0.401425728,0.191986218,27
0.052359878,2.35619449,2.303834613,27
0.122173048,2.49582083,2.373647783,27
0.06981317,-2.775073511,-2.844886681,27
0.052359878,-2.321287905,-2.373647783,27
0.034906585,-3.089232776,-3.124139361,27
0.314159265,1.989675347,1.675516082,27
-0.034906585,2.827433388,2.862339973,27
0.017453293,-1.378810109,-1.396263402,27
0.087266463,-0.680678408,-0.767944871,27
0.383972435,0.226892803,-0.157079633,27
-0.13962634,-1.832595715,-1.692969374,27
0.034906585,-1.535889742,-1.570796327,27
0.13962634,-2.21656815,-2.35619449,27
0.122173048,-0.41887902,-0.541052068,27
-0.052359878,-1.239183769,-1.186823891,27
0.034906585,-2.164208272,-2.199114858,27
0.122173048,-1.500983157,-1.623156204,27
0.017453293,-3.141592654,3.124139361,27
-0.13962634,0.750491578,0.890117919,27
0.087266463,1.466076572,1.378810109,27
0.034906585,-0.401425728,-0.436332313,27
-0.087266463,-1.850049007,-1.762782545,27
-0.034906585,0.488692191,0.523598776,27
0.052359878,-0.959931089,-1.012290966,27
0.13962634,-1.710422667,-1.850049007,27
0.052359878,1.902408885,1.850049007,27
-0.366519143,-2.705260341,-2.338741198,27
0.104719755,-0.401425728,-0.506145483,27
-0.034906585,-0.20943951,-0.174532925,27
-0.087266463,3.001966313,3.089232776,27
0.122173048,-1.500983157,-1.623156204,27
0.27925268,1.518436449,1.239183769,27
-0.052359878,1.954768762,2.00712864,27
-0.06981317,-2.967059728,-2.897246558,28
0.017453293,2.42600766,2.408554368,28
0.087266463,-2.111848395,-2.199114858,28
-0.34906585,1.029744259,1.378810109,28
-0.087266463,0,0.087266463,28
0.017453293,0.314159265,0.296705973,28
-0.034906585,-2.757620218,-2.722713633,28
-0.261799388,0.890117919,1.151917306,28
0.122173048,-0.157079633,-0.27925268,28
-0.087266463,-0.733038286,-0.645771823,28
-0.052359878,1.640609497,1.692969374,28
0.017453293,1.134464014,1.117010721,28
-0.017453293,-0.296705973,-0.27925268,28
0.488692191,1.396263402,0.907571211,28
-0.034906585,2.443460953,2.478367538,28
0.13962634,1.064650844,0.925024504,28
0.191986218,-2.635447171,-2.827433388,28
0.471238898,-1.850049007,-2.321287905,28
0.13962634,-0.226892803,-0.366519143,28
-0.27925268,-2.42600766,-2.14675498,28
-0.27925268,1.256637061,1.535889742,28
0.06981317,-0.698131701,-0.767944871,28
-0.034906585,1.378810109,1.413716694,28
0.06981317,2.28638132,2.21656815,28
-0.034906585,-1.326450232,-1.291543646,28
0.017453293,0.06981317,0.052359878,28
-0.034906585,2.251474735,2.28638132,28
0.13962634,2.530727415,2.391101075,28
-0.157079633,1.79768913,1.954768762,28
-0.104719755,-1.902408885,-1.79768913,28
